	id_test	id_answer
694	248	576
695	248	566
696	248	565
697	248	564
698	248	563
699	248	562
700	250	750
701	250	748
702	250	731
703	250	730
704	250	729
705	250	728
706	250	709
707	250	669
708	250	668
709	250	648
710	250	632
711	250	631
712	250	630
713	250	628
714	250	627
715	250	611
716	250	608
717	250	584
718	250	583
719	250	582
720	250	580
721	250	579
722	250	576
723	250	566
724	250	565
725	256	267
726	256	669
727	256	453
728	256	325
729	256	371
730	256	504
731	256	508
732	256	329
733	256	668
734	256	529
735	256	510
736	256	403
737	256	356
738	256	452
739	256	607
740	256	327
741	256	729
742	256	559
743	256	397
744	256	233
745	256	557
746	256	202
747	256	320
748	256	260
749	256	353
750	260	267
751	260	453
752	260	356
753	260	202
754	260	231
755	260	233
756	260	508
757	260	413
758	260	254
759	260	250
760	260	325
761	260	397
762	260	504
763	260	669
764	260	401
765	260	280
766	260	532
767	260	278
768	260	458
769	260	607
770	260	562
771	260	260
772	260	510
773	260	201
774	260	423
775	261	731
776	261	669
777	261	668
778	261	631
779	261	628
780	261	611
781	261	583
782	261	576
783	261	566
784	261	563
785	261	562
786	261	561
787	261	559
788	261	558
789	261	556
790	261	554
791	261	549
792	261	533
793	261	532
794	261	528
795	261	525
796	261	508
797	261	504
798	261	484
799	261	468
800	268	353
801	268	350
802	268	267
803	268	453
804	268	284
805	268	401
806	268	462
807	268	413
808	268	556
809	268	389
810	268	356
811	268	421
812	268	325
813	268	465
814	268	364
815	268	508
816	268	231
817	268	510
818	268	233
819	268	504
820	268	395
821	268	403
822	268	458
823	268	532
824	268	498
825	269	267
826	269	453
827	269	427
828	269	356
829	269	508
830	269	379
831	269	443
832	269	669
833	269	233
834	269	231
835	269	202
836	269	325
837	269	565
838	269	544
839	269	314
840	269	329
841	269	607
842	269	566
843	269	414
844	269	254
845	269	413
846	269	462
847	269	468
848	269	504
849	269	492
850	271	267
851	271	453
852	271	356
853	271	231
854	271	202
855	271	233
856	271	508
857	271	413
858	271	254
859	271	325
860	271	250
861	271	532
862	271	669
863	271	397
864	271	504
865	271	280
866	271	401
867	271	278
868	271	562
869	271	458
870	271	607
871	271	201
872	271	441
873	271	510
874	271	423
875	272	444
876	272	267
877	272	508
878	272	453
879	272	669
880	272	356
881	272	509
882	272	563
883	272	353
884	272	504
885	272	413
886	272	202
887	272	245
888	272	231
889	272	284
890	272	233
891	272	370
892	272	510
893	272	254
894	272	532
895	272	303
896	272	729
897	272	364
898	272	427
899	272	728
900	274	267
901	274	453
902	274	356
903	274	202
904	274	231
905	274	233
906	274	254
907	274	504
908	274	325
909	274	250
910	274	413
911	274	508
912	274	668
913	274	397
914	274	278
915	274	401
916	274	201
917	274	284
918	274	184
919	274	249
920	274	255
921	274	419
922	274	190
923	274	596
924	274	260
925	275	669
926	275	508
927	275	353
928	275	350
929	275	267
930	275	284
931	275	325
932	275	510
933	275	453
934	275	504
935	275	509
936	275	507
937	275	462
938	275	556
939	275	411
940	275	396
941	275	463
942	275	532
943	275	458
944	275	389
945	275	470
946	275	511
947	275	498
948	275	401
949	275	403
950	277	267
951	277	453
952	277	356
953	277	231
954	277	233
955	277	202
956	277	413
957	277	325
958	277	254
959	277	508
960	277	563
961	277	532
962	277	462
963	277	669
964	277	280
965	277	607
966	277	260
967	277	414
968	277	492
969	277	427
970	277	250
971	277	562
972	277	401
973	277	397
974	277	278
975	278	267
976	278	353
977	278	350
978	278	453
979	278	669
980	278	401
981	278	364
982	278	403
983	278	325
984	278	462
985	278	389
986	278	465
987	278	508
988	278	413
989	278	396
990	278	356
991	278	284
992	278	411
993	278	504
994	278	231
995	278	202
996	278	318
997	278	421
998	278	484
999	278	562
1000	281	669
1001	281	563
1002	281	267
1003	281	370
1004	281	559
1005	281	450
1006	281	425
1007	281	371
1008	281	540
1009	281	553
1010	281	453
1011	281	368
1012	281	554
1013	281	325
1014	281	556
1015	281	326
1016	281	379
1017	281	320
1018	281	555
1019	281	366
1020	281	203
1021	281	245
1022	281	313
1023	281	445
1024	281	428
1025	283	267
1026	283	453
1027	283	508
1028	283	427
1029	283	383
1030	283	356
1031	283	462
1032	283	325
1033	283	669
1034	283	379
1035	283	473
1036	283	413
1037	283	202
1038	283	424
1039	283	231
1040	283	528
1041	283	566
1042	283	452
1043	283	254
1044	283	233
1045	283	313
1046	283	361
1047	283	329
1048	283	517
1049	283	565
1050	284	669
1051	284	668
1052	284	631
1053	284	563
1054	284	562
1055	284	560
1056	284	559
1057	284	557
1058	284	555
1059	284	554
1060	284	553
1061	284	528
1062	284	508
1063	284	504
1064	284	482
1065	284	467
1066	284	456
1067	284	454
1068	284	453
1069	284	451
1070	284	441
1071	284	432
1072	284	428
1073	284	426
1074	284	385
1075	297	669
1076	297	267
1077	297	453
1078	297	559
1079	297	225
1080	297	371
1081	297	555
1082	297	356
1083	297	553
1084	297	563
1085	297	368
1086	297	325
1087	297	320
1088	297	194
1089	297	397
1090	297	233
1091	297	288
1092	297	504
1093	297	668
1094	297	454
1095	297	632
1096	297	339
1097	297	283
1098	297	482
1099	297	528
1100	299	267
1101	299	453
1102	299	669
1103	299	356
1104	299	413
1105	299	231
1106	299	397
1107	299	379
1108	299	233
1109	299	525
1110	299	383
1111	299	202
1112	299	458
1113	299	508
1114	299	325
1115	299	254
1116	299	371
1117	299	462
1118	299	424
1119	299	329
1120	299	504
1121	299	562
1122	299	492
1123	299	563
1124	299	566
1125	300	267
1126	300	453
1127	300	356
1128	300	231
1129	300	202
1130	300	233
1131	300	413
1132	300	325
1133	300	254
1134	300	532
1135	300	280
1136	300	250
1137	300	508
1138	300	397
1139	300	669
1140	300	401
1141	300	278
1142	300	504
1143	300	458
1144	300	421
1145	300	201
1146	300	462
1147	300	472
1148	300	372
1149	300	249
1150	301	669
1151	301	508
1152	301	504
1153	301	267
1154	301	453
1155	301	509
1156	301	510
1157	301	728
1158	301	498
1159	301	507
1160	301	487
1161	301	310
1162	301	284
1163	301	506
1164	301	559
1165	301	356
1166	301	462
1167	301	557
1168	301	327
1169	301	511
1170	301	729
1171	301	325
1172	301	413
1173	301	414
1174	301	499
1175	303	267
1176	303	508
1177	303	414
1178	303	453
1179	303	427
1180	303	462
1181	303	329
1182	303	565
1183	303	325
1184	303	509
1185	303	534
1186	303	339
1187	303	356
1188	303	260
1189	303	669
1190	303	233
1191	303	202
1192	303	379
1193	303	559
1194	303	397
1195	303	231
1196	303	525
1197	303	299
1198	303	472
1199	303	607
1200	307	267
1201	307	203
1202	307	669
1203	307	453
1204	307	371
1205	307	508
1206	307	462
1207	307	356
1208	307	370
1209	307	556
1210	307	325
1211	307	260
1212	307	397
1213	307	231
1214	307	202
1215	307	563
1216	307	532
1217	307	233
1218	307	731
1219	307	413
1220	307	458
1221	307	414
1222	307	329
1223	307	445
1224	307	239
1225	308	267
1226	308	453
1227	308	669
1228	308	557
1229	308	401
1230	308	403
1231	308	556
1232	308	202
1233	308	395
1234	308	325
1235	308	555
1236	308	356
1237	308	225
1238	308	231
1239	308	186
1240	308	508
1241	308	554
1242	308	233
1243	308	413
1244	308	551
1245	308	254
1246	308	565
1247	308	465
1248	308	389
1249	308	370
1250	311	669
1251	311	563
1252	311	267
1253	311	559
1254	311	554
1255	311	553
1256	311	368
1257	311	453
1258	311	555
1259	311	366
1260	311	428
1261	311	325
1262	311	186
1263	311	225
1264	311	454
1265	311	245
1266	311	557
1267	311	370
1268	311	365
1269	311	356
1270	311	668
1271	311	508
1272	311	202
1273	311	477
1274	311	413
1275	313	267
1276	313	453
1277	313	325
1278	313	508
1279	313	669
1280	313	498
1281	313	504
1282	313	487
1283	313	371
1284	313	356
1285	313	728
1286	313	510
1287	313	202
1288	313	233
1289	313	284
1290	313	492
1291	313	709
1292	313	444
1293	313	231
1294	313	310
1295	313	729
1296	313	509
1297	313	563
1298	313	462
1299	313	579
1300	314	267
1301	314	453
1302	314	356
1303	314	202
1304	314	231
1305	314	233
1306	314	325
1307	314	413
1308	314	254
1309	314	508
1310	314	532
1311	314	250
1312	314	280
1313	314	462
1314	314	397
1315	314	401
1316	314	669
1317	314	421
1318	314	278
1319	314	556
1320	314	458
1321	314	607
1322	314	201
1323	314	423
1324	314	190
1325	342	731
1326	342	669
1327	342	668
1328	342	563
1329	342	559
1330	342	557
1331	342	556
1332	342	555
1333	342	553
1334	342	528
1335	342	508
1336	342	504
1337	342	482
1338	342	463
1339	342	453
1340	342	441
1341	342	426
1342	342	371
1343	342	370
1344	342	368
1345	342	365
1346	342	357
1347	342	353
1348	342	318
1349	342	310
1350	345	669
1351	345	463
1352	345	462
1353	345	453
1354	345	430
1355	345	427
1356	345	379
1357	345	361
1358	345	357
1359	345	329
1360	345	325
1361	345	313
1362	345	267
1363	345	508
1364	345	456
1365	345	443
1366	345	383
1367	345	581
1368	345	451
1369	345	458
1370	345	424
1371	345	609
1372	345	358
1373	345	486
1374	345	541
1375	349	267
1376	349	453
1377	349	356
1378	349	231
1379	349	202
1380	349	233
1381	349	563
1382	349	508
1383	349	325
1384	349	413
1385	349	254
1386	349	532
1387	349	607
1388	349	401
1389	349	414
1390	349	250
1391	349	278
1392	349	669
1393	349	280
1394	349	504
1395	349	462
1396	349	397
1397	349	260
1398	349	492
1399	349	201
1400	350	267
1401	350	453
1402	350	356
1403	350	566
1404	350	414
1405	350	427
1406	350	669
1407	350	532
1408	350	231
1409	350	462
1410	350	451
1411	350	325
1412	350	233
1413	350	607
1414	350	413
1415	350	379
1416	350	585
1417	350	202
1418	350	539
1419	350	581
1420	350	709
1421	350	469
1422	350	327
1423	350	443
1424	350	254
1425	355	669
1426	355	668
1427	355	632
1428	355	583
1429	355	582
1430	355	563
1431	355	559
1432	355	557
1433	355	556
1434	355	553
1435	355	542
1436	355	537
1437	355	532
1438	355	529
1439	355	528
1440	355	509
1441	355	508
1442	355	507
1443	355	504
1444	355	498
1445	355	495
1446	355	492
1447	355	487
1448	355	486
1449	355	484
1450	358	267
1451	358	669
1452	358	559
1453	358	453
1454	358	356
1455	358	202
1456	358	231
1457	358	233
1458	358	194
1459	358	325
1460	358	397
1461	358	504
1462	358	368
1463	358	553
1464	358	413
1465	358	225
1466	358	254
1467	358	508
1468	358	339
1469	358	563
1470	358	532
1471	358	555
1472	358	280
1473	358	540
1474	358	457
1475	361	267
1476	361	453
1477	361	356
1478	361	231
1479	361	233
1480	361	202
1481	361	413
1482	361	566
1483	361	532
1484	361	414
1485	361	325
1486	361	709
1487	361	421
1488	361	462
1489	361	508
1490	361	607
1491	361	254
1492	361	539
1493	361	482
1494	361	397
1495	361	585
1496	361	669
1497	361	379
1498	361	534
1499	361	318
1500	366	267
1501	366	453
1502	366	356
1503	366	669
1504	366	413
1505	366	508
1506	366	231
1507	366	202
1508	366	233
1509	366	325
1510	366	254
1511	366	260
1512	366	532
1513	366	576
1514	366	458
1515	366	441
1516	366	250
1517	366	280
1518	366	492
1519	366	504
1520	366	496
1521	366	397
1522	366	556
1523	366	317
1524	366	278
1525	368	267
1526	368	453
1527	368	356
1528	368	231
1529	368	202
1530	368	233
1531	368	669
1532	368	318
1533	368	325
1534	368	532
1535	368	563
1536	368	254
1537	368	414
1538	368	413
1539	368	508
1540	368	607
1541	368	492
1542	368	462
1543	368	539
1544	368	291
1545	368	482
1546	368	585
1547	368	556
1548	368	421
1549	368	278
1550	376	728
1551	376	669
1552	376	560
1553	376	528
1554	376	510
1555	376	508
1556	376	504
1557	376	484
1558	376	453
1559	376	451
1560	376	353
1561	376	318
1562	376	312
1563	376	310
1564	376	284
1565	376	267
1566	376	631
1567	376	532
1568	376	389
1569	376	294
1570	376	708
1571	376	566
1572	376	288
1573	376	236
1574	376	576
1575	377	267
1576	377	453
1577	377	356
1578	377	202
1579	377	231
1580	377	233
1581	377	413
1582	377	508
1583	377	254
1584	377	504
1585	377	250
1586	377	325
1587	377	397
1588	377	280
1589	377	401
1590	377	278
1591	377	532
1592	377	669
1593	377	562
1594	377	458
1595	377	201
1596	377	607
1597	377	260
1598	377	596
1599	377	510
1600	380	267
1601	380	453
1602	380	325
1603	380	371
1604	380	669
1605	380	508
1606	380	320
1607	380	356
1608	380	202
1609	380	233
1610	380	231
1611	380	544
1612	380	413
1613	380	395
1614	380	504
1615	380	565
1616	380	254
1617	380	397
1618	380	576
1619	380	532
1620	380	314
1621	380	303
1622	380	216
1623	380	298
1624	380	423
1625	387	267
1626	387	453
1627	387	356
1628	387	202
1629	387	231
1630	387	233
1631	387	413
1632	387	254
1633	387	508
1634	387	250
1635	387	325
1636	387	504
1637	387	397
1638	387	280
1639	387	401
1640	387	532
1641	387	278
1642	387	669
1643	387	201
1644	387	510
1645	387	458
1646	387	472
1647	387	596
1648	387	249
1649	387	260
1650	392	267
1651	392	669
1652	392	508
1653	392	453
1654	392	504
1655	392	356
1656	392	509
1657	392	413
1658	392	325
1659	392	231
1660	392	233
1661	392	202
1662	392	371
1663	392	563
1664	392	462
1665	392	498
1666	392	492
1667	392	668
1668	392	532
1669	392	414
1670	392	728
1671	392	458
1672	392	254
1673	392	427
1674	392	260
1675	400	267
1676	400	453
1677	400	356
1678	400	202
1679	400	231
1680	400	233
1681	400	413
1682	400	508
1683	400	254
1684	400	250
1685	400	397
1686	400	325
1687	400	280
1688	400	504
1689	400	532
1690	400	401
1691	400	669
1692	400	278
1693	400	562
1694	400	458
1695	400	607
1696	400	201
1697	400	510
1698	400	441
1699	400	324
1700	401	267
1701	401	453
1702	401	356
1703	401	669
1704	401	413
1705	401	231
1706	401	202
1707	401	233
1708	401	379
1709	401	397
1710	401	525
1711	401	508
1712	401	504
1713	401	325
1714	401	254
1715	401	458
1716	401	562
1717	401	280
1718	401	260
1719	401	532
1720	401	236
1721	401	462
1722	401	329
1723	401	563
1724	401	371
1725	404	669
1726	404	541
1727	404	453
1728	404	358
1729	404	311
1730	404	267
1731	404	508
1732	404	463
1733	404	462
1734	404	427
1735	404	556
1736	404	329
1737	404	509
1738	404	566
1739	404	325
1740	404	585
1741	404	482
1742	404	371
1743	404	299
1744	404	582
1745	404	484
1746	404	318
1747	404	414
1748	404	668
1749	404	347
1750	405	669
1751	405	267
1752	405	541
1753	405	453
1754	405	358
1755	405	556
1756	405	427
1757	405	508
1758	405	311
1759	405	356
1760	405	462
1761	405	318
1762	405	668
1763	405	299
1764	405	413
1765	405	463
1766	405	482
1767	405	566
1768	405	414
1769	405	518
1770	405	492
1771	405	496
1772	405	544
1773	405	458
1774	405	585
1775	407	669
1776	407	267
1777	407	541
1778	407	358
1779	407	453
1780	407	556
1781	407	427
1782	407	311
1783	407	318
1784	407	508
1785	407	462
1786	407	414
1787	407	299
1788	407	356
1789	407	482
1790	407	463
1791	407	357
1792	407	668
1793	407	566
1794	407	413
1795	407	562
1796	407	291
1797	407	585
1798	407	312
1799	407	544
1800	409	267
1801	409	450
1802	409	453
1803	409	669
1804	409	540
1805	409	353
1806	409	425
1807	409	311
1808	409	325
1809	409	556
1810	409	562
1811	409	350
1812	409	527
1813	409	465
1814	409	326
1815	409	452
1816	409	532
1817	409	320
1818	409	508
1819	409	271
1820	409	581
1821	409	364
1822	409	411
1823	409	403
1824	409	484
1825	418	267
1826	418	453
1827	418	356
1828	418	202
1829	418	231
1830	418	233
1831	418	254
1832	418	325
1833	418	508
1834	418	413
1835	418	504
1836	418	250
1837	418	607
1838	418	397
1839	418	260
1840	418	532
1841	418	414
1842	418	462
1843	418	669
1844	418	278
1845	418	421
1846	418	280
1847	418	201
1848	418	427
1849	418	401
1850	420	731
1851	420	729
1852	420	669
1853	420	668
1854	420	631
1855	420	628
1856	420	576
1857	420	563
1858	420	559
1859	420	558
1860	420	556
1861	420	555
1862	420	554
1863	420	550
1864	420	548
1865	420	533
1866	420	532
1867	420	515
1868	420	510
1869	420	508
1870	420	504
1871	420	484
1872	420	467
1873	420	463
1874	420	457
1875	444	669
1876	444	353
1877	444	267
1878	444	453
1879	444	350
1880	444	556
1881	444	303
1882	444	508
1883	444	311
1884	444	668
1885	444	325
1886	444	544
1887	444	463
1888	444	318
1889	444	370
1890	444	329
1891	444	314
1892	444	389
1893	444	396
1894	444	484
1895	444	504
1896	444	395
1897	444	427
1898	444	563
1899	444	533
1900	448	267
1901	448	453
1902	448	356
1903	448	231
1904	448	202
1905	448	233
1906	448	413
1907	448	254
1908	448	325
1909	448	508
1910	448	250
1911	448	532
1912	448	401
1913	448	397
1914	448	280
1915	448	607
1916	448	278
1917	448	462
1918	448	504
1919	448	669
1920	448	201
1921	448	458
1922	448	190
1923	448	249
1924	448	596
1925	449	267
1926	449	453
1927	449	356
1928	449	202
1929	449	231
1930	449	233
1931	449	508
1932	449	413
1933	449	254
1934	449	325
1935	449	280
1936	449	532
1937	449	669
1938	449	278
1939	449	401
1940	449	397
1941	449	250
1942	449	423
1943	449	579
1944	449	260
1945	449	469
1946	449	201
1947	449	441
1948	449	586
1949	449	562
1950	460	353
1951	460	453
1952	460	267
1953	460	350
1954	460	508
1955	460	401
1956	460	284
1957	460	356
1958	460	413
1959	460	231
1960	460	421
1961	460	233
1962	460	202
1963	460	462
1964	460	669
1965	460	458
1966	460	411
1967	460	389
1968	460	532
1969	460	504
1970	460	452
1971	460	325
1972	460	498
1973	460	451
1974	460	254
1975	462	267
1976	462	453
1977	462	356
1978	462	202
1979	462	231
1980	462	233
1981	462	413
1982	462	508
1983	462	254
1984	462	250
1985	462	397
1986	462	325
1987	462	669
1988	462	401
1989	462	504
1990	462	532
1991	462	280
1992	462	278
1993	462	458
1994	462	607
1995	462	562
1996	462	510
1997	462	201
1998	462	324
1999	462	441
2000	464	267
2001	464	453
2002	464	356
2003	464	202
2004	464	231
2005	464	233
2006	464	413
2007	464	254
2008	464	508
2009	464	325
2010	464	532
2011	464	397
2012	464	250
2013	464	669
2014	464	504
2015	464	280
2016	464	458
2017	464	401
2018	464	278
2019	464	607
2020	464	562
2021	464	201
2022	464	564
2023	464	190
2024	464	249
2025	469	453
2026	469	267
2027	469	669
2028	469	356
2029	469	413
2030	469	236
2031	469	528
2032	469	458
2033	469	231
2034	469	254
2035	469	202
2036	469	508
2037	469	533
2038	469	312
2039	469	562
2040	469	563
2041	469	233
2042	469	397
2043	469	426
2044	469	504
2045	469	576
2046	469	204
2047	469	580
2048	469	325
2049	469	328
2050	470	267
2051	470	453
2052	470	669
2053	470	533
2054	470	544
2055	470	185
2056	470	213
2057	470	198
2058	470	508
2059	470	236
2060	470	356
2061	470	242
2062	470	303
2063	470	562
2064	470	413
2065	470	254
2066	470	233
2067	470	231
2068	470	202
2069	470	458
2070	470	584
2071	470	192
2072	470	556
2073	470	311
2074	470	528
2075	484	669
2076	484	563
2077	484	559
2078	484	555
2079	484	554
2080	484	553
2081	484	368
2082	484	267
2083	484	371
2084	484	366
2085	484	225
2086	484	453
2087	484	454
2088	484	186
2089	484	365
2090	484	557
2091	484	428
2092	484	508
2093	484	477
2094	484	480
2095	484	370
2096	484	194
2097	484	482
2098	484	202
2099	484	325
2100	485	267
2101	485	458
2102	485	453
2103	485	549
2104	485	427
2105	485	443
2106	485	379
2107	485	463
2108	485	290
2109	485	526
2110	485	383
2111	485	456
2112	485	565
2113	485	203
2114	485	183
2115	485	669
2116	485	451
2117	485	350
2118	485	325
2119	485	329
2120	485	408
2121	485	455
2122	485	523
2123	485	504
2124	485	528
2125	493	669
2126	493	453
2127	493	267
2128	493	528
2129	493	554
2130	493	441
2131	493	226
2132	493	559
2133	493	556
2134	493	562
2135	493	545
2136	493	312
2137	493	458
2138	493	533
2139	493	413
