	id_test	id_answer
771	260	357
772	260	384
773	260	628
774	260	533
775	261	669
776	261	556
777	261	211
778	261	389
779	261	559
780	261	491
781	261	370
782	261	508
783	261	450
784	261	310
785	261	564
786	261	554
787	261	453
788	261	441
789	261	365
790	261	550
791	261	383
792	261	509
793	261	630
794	261	225
795	261	533
796	261	507
797	261	557
798	261	486
799	261	467
800	268	370
801	268	669
802	268	211
803	268	526
804	268	463
805	268	550
806	268	357
807	268	559
808	268	557
809	268	365
810	268	385
811	268	361
812	268	444
813	268	731
814	268	608
815	268	491
816	268	508
817	268	556
818	268	303
819	268	412
820	268	563
821	268	630
822	268	267
823	268	225
824	268	350
825	269	669
826	269	463
827	269	311
828	269	211
829	269	550
830	269	456
831	269	357
832	269	731
833	269	561
834	269	508
835	269	608
836	269	668
837	269	486
838	269	383
839	269	556
840	269	361
841	269	318
842	269	554
843	269	389
844	269	533
845	269	427
846	269	648
847	269	329
848	269	453
849	269	327
850	271	211
851	271	526
852	271	469
853	271	382
854	271	327
855	271	384
856	271	383
857	271	207
858	271	389
859	271	266
860	271	453
861	271	367
862	271	412
863	271	749
864	271	545
865	271	729
866	271	375
867	271	385
868	271	550
869	271	554
870	271	221
871	271	730
872	271	561
873	271	710
874	271	552
875	272	211
876	272	526
877	272	383
878	272	469
879	272	382
880	272	453
881	272	327
882	272	552
883	272	412
884	272	367
885	272	207
886	272	384
887	272	545
888	272	556
889	272	509
890	272	361
891	272	266
892	272	550
893	272	491
894	272	554
895	272	385
896	272	508
897	272	507
898	272	248
899	272	336
900	274	669
901	274	350
902	274	508
903	274	353
904	274	370
905	274	211
906	274	463
907	274	357
908	274	550
909	274	556
910	274	444
911	274	303
912	274	396
913	274	526
914	274	509
915	274	385
916	274	507
917	274	731
918	274	327
919	274	558
920	274	426
921	274	728
922	274	203
923	274	608
924	274	501
925	275	526
926	275	232
927	275	211
928	275	365
929	275	267
930	275	361
931	275	557
932	275	370
933	275	556
934	275	412
935	275	385
936	275	444
937	275	669
938	275	203
939	275	550
940	275	301
941	275	396
942	275	262
943	275	327
944	275	523
945	275	630
946	275	287
947	275	558
948	275	367
949	275	276
950	277	211
951	277	240
952	277	229
953	277	383
954	277	526
955	277	453
956	277	409
957	277	251
958	277	441
959	277	552
960	277	469
961	277	207
962	277	355
963	277	517
964	277	356
965	277	367
966	277	385
967	277	319
968	277	465
969	277	630
970	277	749
971	277	230
972	277	339
973	277	220
974	277	218
975	278	211
976	278	526
977	278	412
978	278	207
979	278	232
980	278	385
981	278	226
982	278	349
983	278	367
984	278	295
985	278	202
986	278	327
987	278	274
988	278	521
989	278	227
990	278	213
991	278	276
992	278	383
993	278	381
994	278	287
995	278	235
996	278	230
997	278	401
998	278	551
999	278	382
1000	281	211
1001	281	526
1002	281	554
1003	281	668
1004	281	358
1005	281	207
1006	281	669
1007	281	731
1008	281	276
1009	281	482
1010	281	541
1011	281	428
1012	281	383
1013	281	561
1014	281	311
1015	281	648
1016	281	349
1017	281	267
1018	281	327
1019	281	550
1020	281	508
1021	281	382
1022	281	259
1023	281	292
1024	281	552
1025	283	211
1026	283	526
1027	283	327
1028	283	207
1029	283	469
1030	283	367
1031	283	382
1032	283	349
1033	283	384
1034	283	554
1035	283	311
1036	283	383
1037	283	358
1038	283	266
1039	283	352
1040	283	348
1041	283	453
1042	283	552
1043	283	668
1044	283	544
1045	283	267
1046	283	295
1047	283	232
1048	283	241
1049	283	270
1050	284	554
1051	284	211
1052	284	557
1053	284	559
1054	284	365
1055	284	477
1056	284	225
1057	284	563
1058	284	498
1059	284	428
1060	284	482
1061	284	366
1062	284	385
1063	284	368
1064	284	276
1065	284	403
1066	284	669
1067	284	267
1068	284	442
1069	284	453
1070	284	473
1071	284	508
1072	284	186
1073	284	509
1074	284	383
1075	297	211
1076	297	383
1077	297	526
1078	297	554
1079	297	276
1080	297	389
1081	297	384
1082	297	442
1083	297	564
1084	297	327
1085	297	240
1086	297	498
1087	297	469
1088	297	508
1089	297	403
1090	297	353
1091	297	207
1092	297	409
1093	297	632
1094	297	509
1095	297	350
1096	297	669
1097	297	367
1098	297	382
1099	297	477
1100	299	669
1101	299	211
1102	299	526
1103	299	267
1104	299	383
1105	299	182
1106	299	313
1107	299	327
1108	299	207
1109	299	550
1110	299	384
1111	299	305
1112	299	687
1113	299	728
1114	299	731
1115	299	367
1116	299	493
1117	299	456
1118	299	322
1119	299	409
1120	299	556
1121	299	491
1122	299	508
1123	299	576
1124	299	565
1125	300	211
1126	300	526
1127	300	385
1128	300	669
1129	300	207
1130	300	556
1131	300	550
1132	300	327
1133	300	350
1134	300	469
1135	300	353
1136	300	382
1137	300	412
1138	300	561
1139	300	383
1140	300	329
1141	300	564
1142	300	295
1143	300	508
1144	300	370
1145	300	509
1146	300	557
1147	300	232
1148	300	491
1149	300	687
1150	301	211
1151	301	207
1152	301	477
1153	301	367
1154	301	366
1155	301	276
1156	301	232
1157	301	235
1158	301	316
1159	301	610
1160	301	372
1161	301	248
1162	301	286
1163	301	279
1164	301	552
1165	301	526
1166	301	294
1167	301	196
1168	301	479
1169	301	476
1170	301	416
1171	301	478
1172	301	228
1173	301	186
1174	301	315
1175	303	211
1176	303	526
1177	303	385
1178	303	202
1179	303	557
1180	303	349
1181	303	428
1182	303	383
1183	303	207
1184	303	521
1185	303	199
1186	303	208
1187	303	337
1188	303	544
1189	303	324
1190	303	206
1191	303	339
1192	303	497
1193	303	254
1194	303	340
1195	303	552
1196	303	462
1197	303	274
1198	303	315
1199	303	276
1200	307	526
1201	307	211
1202	307	669
1203	307	412
1204	307	207
1205	307	206
1206	307	232
1207	307	687
1208	307	491
1209	307	727
1210	307	383
1211	307	361
1212	307	376
1213	307	431
1214	307	688
1215	307	295
1216	307	497
1217	307	473
1218	307	327
1219	307	367
1220	307	381
1221	307	254
1222	307	576
1223	307	333
1224	307	360
1225	308	211
1226	308	526
1227	308	385
1228	308	412
1229	308	276
1230	308	207
1231	308	552
1232	308	226
1233	308	453
1234	308	557
1235	308	232
1236	308	295
1237	308	381
1238	308	509
1239	308	404
1240	308	422
1241	308	287
1242	308	327
1243	308	383
1244	308	382
1245	308	482
1246	308	367
1247	308	473
1248	308	272
1249	308	424
1250	311	211
1251	311	526
1252	311	389
1253	311	383
1254	311	630
1255	311	327
1256	311	382
1257	311	384
1258	311	207
1259	311	453
1260	311	469
1261	311	367
1262	311	556
1263	311	554
1264	311	482
1265	311	348
1266	311	486
1267	311	509
1268	311	648
1269	311	508
1270	311	329
1271	311	381
1272	311	552
1273	311	707
1274	311	378
1275	313	731
1276	313	728
1277	313	669
1278	313	668
1279	313	628
1280	313	608
1281	313	584
1282	313	583
1283	313	563
1284	313	559
1285	313	558
1286	313	557
1287	313	556
1288	313	555
1289	313	554
1290	313	550
1291	313	541
1292	313	533
1293	313	528
1294	313	510
1295	313	508
1296	313	498
1297	313	491
1298	313	486
1299	313	467
1300	314	211
1301	314	526
1302	314	383
1303	314	207
1304	314	327
1305	314	384
1306	314	382
1307	314	550
1308	314	182
1309	314	453
1310	314	469
1311	314	450
1312	314	669
1313	314	728
1314	314	508
1315	314	367
1316	314	509
1317	314	414
1318	314	491
1319	314	385
1320	314	554
1321	314	442
1322	314	240
1323	314	730
1324	314	561
1325	342	353
1326	342	350
1327	342	211
1328	342	508
1329	342	498
1330	342	509
1331	342	550
1332	342	409
1333	342	329
1334	342	632
1335	342	507
1336	342	276
1337	342	444
1338	342	286
1339	342	584
1340	342	452
1341	342	459
1342	342	749
1343	342	487
1344	342	510
1345	342	303
1346	342	384
1347	342	479
1348	342	453
1349	342	490
1350	345	211
1351	345	267
1352	345	669
1353	345	385
1354	345	526
1355	345	557
1356	345	383
1357	345	207
1358	345	429
1359	345	453
1360	345	283
1361	345	288
1362	345	445
1363	345	312
1364	345	241
1365	345	314
1366	345	367
1367	345	348
1368	345	225
1369	345	261
1370	345	545
1371	345	382
1372	345	318
1373	345	410
1374	345	668
1375	349	211
1376	349	383
1377	349	389
1378	349	552
1379	349	229
1380	349	453
1381	349	526
1382	349	517
1383	349	409
1384	349	469
1385	349	240
1386	349	556
1387	349	545
1388	349	327
1389	349	356
1390	349	260
1391	349	385
1392	349	465
1393	349	339
1394	349	441
1395	349	355
1396	349	749
1397	349	367
1398	349	485
1399	349	539
1400	350	211
1401	350	444
1402	350	526
1403	350	370
1404	350	396
1405	350	412
1406	350	556
1407	350	557
1408	350	550
1409	350	207
1410	350	350
1411	350	554
1412	350	352
1413	350	364
1414	350	203
1415	350	385
1416	350	367
1417	350	469
1418	350	327
1419	350	384
1420	350	382
1421	350	409
1422	350	609
1423	350	353
1424	350	213
1425	355	669
1426	355	558
1427	355	370
1428	355	550
1429	355	463
1430	355	556
1431	355	467
1432	355	457
1433	355	357
1434	355	608
1435	355	384
1436	355	576
1437	355	580
1438	355	560
1439	355	459
1440	355	564
1441	355	537
1442	355	211
1443	355	630
1444	355	731
1445	355	668
1446	355	559
1447	355	396
1448	355	492
1449	355	628
1450	358	211
1451	358	526
1452	358	444
1453	358	669
1454	358	469
1455	358	303
1456	358	327
1457	358	384
1458	358	383
1459	358	550
1460	358	382
1461	358	389
1462	358	498
1463	358	207
1464	358	450
1465	358	453
1466	358	508
1467	358	559
1468	358	364
1469	358	367
1470	358	353
1471	358	509
1472	358	266
1473	358	350
1474	358	396
1475	361	211
1476	361	526
1477	361	383
1478	361	260
1479	361	610
1480	361	315
1481	361	367
1482	361	409
1483	361	207
1484	361	316
1485	361	355
1486	361	384
1487	361	286
1488	361	235
1489	361	469
1490	361	331
1491	361	531
1492	361	378
1493	361	478
1494	361	609
1495	361	293
1496	361	461
1497	361	552
1498	361	248
1499	361	276
1500	366	211
1501	366	669
1502	366	311
1503	366	550
1504	366	207
1505	366	389
1506	366	668
1507	366	463
1508	366	556
1509	366	561
1510	366	526
1511	366	267
1512	366	558
1513	366	327
1514	366	383
1515	366	182
1516	366	730
1517	366	357
1518	366	498
1519	366	533
1520	366	532
1521	366	382
1522	366	396
1523	366	583
1524	366	453
1525	368	211
1526	368	229
1527	368	240
1528	368	526
1529	368	552
1530	368	441
1531	368	383
1532	368	409
1533	368	251
1534	368	453
1535	368	355
1536	368	319
1537	368	465
1538	368	517
1539	368	286
1540	368	469
1541	368	367
1542	368	218
1543	368	401
1544	368	207
1545	368	260
1546	368	348
1547	368	186
1548	368	356
1549	368	339
1550	376	555
1551	376	552
1552	376	371
1553	376	211
1554	376	583
1555	376	557
1556	376	467
1557	376	409
1558	376	383
1559	376	368
1560	376	329
1561	376	498
1562	376	225
1563	376	554
1564	376	450
1565	376	410
1566	376	648
1567	376	537
1568	376	459
1569	376	528
1570	376	384
1571	376	458
1572	376	426
1573	376	464
1574	376	630
1575	377	211
1576	377	383
1577	377	491
1578	377	550
1579	377	526
1580	377	382
1581	377	469
1582	377	450
1583	377	327
1584	377	463
1585	377	313
1586	377	508
1587	377	389
1588	377	453
1589	377	207
1590	377	532
1591	377	329
1592	377	412
1593	377	384
1594	377	318
1595	377	492
1596	377	509
1597	377	731
1598	377	367
1599	377	554
1600	380	610
1601	380	585
1602	380	552
1603	380	526
1604	380	524
1605	380	483
1606	380	481
1607	380	479
1608	380	478
1609	380	477
1610	380	476
1611	380	431
1612	380	372
1613	380	367
1614	380	355
1615	380	287
1616	380	286
1617	380	276
1618	380	274
1619	380	263
1620	380	254
1621	380	248
1622	380	232
1623	380	230
1624	380	226
1625	387	211
1626	387	526
1627	387	382
1628	387	469
1629	387	327
1630	387	384
1631	387	383
1632	387	207
1633	387	389
1634	387	453
1635	387	367
1636	387	266
1637	387	412
1638	387	375
1639	387	749
1640	387	729
1641	387	545
1642	387	550
1643	387	554
1644	387	403
1645	387	710
1646	387	385
1647	387	221
1648	387	730
1649	387	561
1650	392	211
1651	392	669
1652	392	508
1653	392	383
1654	392	389
1655	392	526
1656	392	453
1657	392	382
1658	392	207
1659	392	327
1660	392	469
1661	392	509
1662	392	728
1663	392	311
1664	392	550
1665	392	384
1666	392	318
1667	392	367
1668	392	556
1669	392	412
1670	392	498
1671	392	350
1672	392	303
1673	392	668
1674	392	507
1675	400	211
1676	400	526
1677	400	382
1678	400	469
1679	400	327
1680	400	384
1681	400	383
1682	400	207
1683	400	389
1684	400	453
1685	400	367
1686	400	550
1687	400	266
1688	400	412
1689	400	730
1690	400	554
1691	400	749
1692	400	545
1693	400	375
1694	400	729
1695	400	710
1696	400	508
1697	400	385
1698	400	561
1699	400	403
1700	401	211
1701	401	526
1702	401	383
1703	401	687
1704	401	207
1705	401	327
1706	401	267
1707	401	497
1708	401	367
1709	401	688
1710	401	376
1711	401	493
1712	401	727
1713	401	473
1714	401	348
1715	401	382
1716	401	298
1717	401	384
1718	401	469
1719	401	419
1720	401	453
1721	401	206
1722	401	355
1723	401	199
1724	401	429
1725	404	211
1726	404	207
1727	404	526
1728	404	431
1729	404	497
1730	404	307
1731	404	327
1732	404	517
1733	404	445
1734	404	235
1735	404	367
1736	404	416
1737	404	349
1738	404	276
1739	404	382
1740	404	316
1741	404	428
1742	404	199
1743	404	248
1744	404	668
1745	404	429
1746	404	262
1747	404	348
1748	404	419
1749	404	193
1750	405	669
1751	405	668
1752	405	550
1753	405	541
1754	405	463
1755	405	358
1756	405	357
1757	405	353
1758	405	350
1759	405	456
1760	405	211
1761	405	363
1762	405	731
1763	405	426
1764	405	369
1765	405	311
1766	405	361
1767	405	453
1768	405	608
1769	405	558
1770	405	728
1771	405	513
1772	405	533
1773	405	314
1774	405	313
1775	407	731
1776	407	669
1777	407	668
1778	407	550
1779	407	541
1780	407	463
1781	407	456
1782	407	453
1783	407	426
1784	407	369
1785	407	363
1786	407	361
1787	407	358
1788	407	357
1789	407	353
1790	407	350
1791	407	311
1792	407	728
1793	407	498
1794	407	211
1795	407	552
1796	407	513
1797	407	467
1798	407	441
1799	407	383
1800	409	211
1801	409	669
1802	409	554
1803	409	526
1804	409	668
1805	409	207
1806	409	561
1807	409	731
1808	409	358
1809	409	311
1810	409	383
1811	409	541
1812	409	276
1813	409	327
1814	409	259
1815	409	648
1816	409	267
1817	409	428
1818	409	318
1819	409	295
1820	409	382
1821	409	226
1822	409	550
1823	409	460
1824	409	482
1825	418	211
1826	418	526
1827	418	383
1828	418	463
1829	418	469
1830	418	357
1831	418	367
1832	418	384
1833	418	314
1834	418	610
1835	418	315
1836	418	363
1837	418	453
1838	418	550
1839	418	369
1840	418	207
1841	418	409
1842	418	541
1843	418	358
1844	418	331
1845	418	260
1846	418	382
1847	418	456
1848	418	307
1849	418	240
1850	420	728
1851	420	669
1852	420	630
1853	420	608
1854	420	563
1855	420	559
1856	420	558
1857	420	557
1858	420	556
1859	420	555
1860	420	554
1861	420	550
1862	420	526
1863	420	513
1864	420	510
1865	420	508
1866	420	504
1867	420	498
1868	420	491
1869	420	463
1870	420	456
1871	420	444
1872	420	412
1873	420	396
1874	420	383
1875	444	211
1876	444	526
1877	444	383
1878	444	355
1879	444	431
1880	444	226
1881	444	554
1882	444	557
1883	444	276
1884	444	207
1885	444	517
1886	444	348
1887	444	441
1888	444	319
1889	444	208
1890	444	232
1891	444	349
1892	444	307
1893	444	365
1894	444	209
1895	444	367
1896	444	497
1897	444	375
1898	444	687
1899	444	235
1900	448	211
1901	448	383
1902	448	526
1903	448	669
1904	448	453
1905	448	384
1906	448	327
1907	448	550
1908	448	469
1909	448	432
1910	448	382
1911	448	486
1912	448	389
1913	448	207
1914	448	367
1915	448	552
1916	448	409
1917	448	329
1918	448	260
1919	448	561
1920	448	385
1921	448	749
1922	448	576
1923	448	508
1924	448	240
1925	449	211
1926	449	526
1927	449	382
1928	449	207
1929	449	327
1930	449	469
1931	449	384
1932	449	383
1933	449	367
1934	449	444
1935	449	412
1936	449	453
1937	449	389
1938	449	240
1939	449	375
1940	449	385
1941	449	266
1942	449	545
1943	449	559
1944	449	221
1945	449	749
1946	449	268
1947	449	419
1948	449	561
1949	449	554
1950	460	211
1951	460	669
1952	460	526
1953	460	508
1954	460	311
1955	460	370
1956	460	207
1957	460	389
1958	460	327
1959	460	453
1960	460	382
1961	460	383
1962	460	469
1963	460	550
1964	460	384
1965	460	559
1966	460	412
1967	460	630
1968	460	367
1969	460	730
1970	460	498
1971	460	318
1972	460	267
1973	460	385
1974	460	491
1975	462	211
1976	462	669
1977	462	526
1978	462	327
1979	462	383
1980	462	550
1981	462	382
1982	462	384
1983	462	469
1984	462	453
1985	462	207
1986	462	389
1987	462	561
1988	462	552
1989	462	266
1990	462	432
1991	462	486
1992	462	370
1993	462	729
1994	462	491
1995	462	749
1996	462	375
1997	462	576
1998	462	450
1999	462	627
2000	464	211
2001	464	526
2002	464	469
2003	464	382
2004	464	327
2005	464	207
2006	464	384
2007	464	383
2008	464	389
2009	464	453
2010	464	266
2011	464	367
2012	464	749
2013	464	375
2014	464	412
2015	464	729
2016	464	545
2017	464	554
2018	464	385
2019	464	550
2020	464	221
2021	464	730
2022	464	403
2023	464	552
2024	464	509
2025	469	211
2026	469	383
2027	469	389
2028	469	669
2029	469	463
2030	469	357
2031	469	526
2032	469	486
2033	469	554
2034	469	412
2035	469	453
2036	469	552
2037	469	318
2038	469	382
2039	469	648
2040	469	469
2041	469	327
2042	469	450
2043	469	353
2044	469	361
2045	469	350
2046	469	409
2047	469	584
2048	469	550
2049	469	556
2050	470	211
2051	470	526
2052	470	207
2053	470	250
2054	470	185
2055	470	381
2056	470	246
2057	470	367
2058	470	241
2059	470	240
2060	470	524
2061	470	213
2062	470	236
2063	470	212
2064	470	333
2065	470	261
2066	470	286
2067	470	687
2068	470	409
2069	470	383
2070	470	227
2071	470	469
2072	470	400
2073	470	186
2074	470	334
2075	484	669
2076	484	370
2077	484	353
2078	484	350
2079	484	211
2080	484	557
2081	484	556
2082	484	508
2083	484	318
2084	484	584
2085	484	459
2086	484	464
2087	484	509
2088	484	207
2089	484	412
2090	484	329
2091	484	552
2092	484	707
2093	484	463
2094	484	453
2095	484	498
2096	484	225
2097	484	358
2098	484	482
2099	484	544
2100	485	211
2101	485	526
2102	485	383
2103	485	550
2104	485	486
2105	485	384
2106	485	576
2107	485	669
2108	485	491
2109	485	327
2110	485	267
2111	485	563
2112	485	469
2113	485	382
2114	485	632
2115	485	459
2116	485	549
2117	485	425
2118	485	409
2119	485	492
2120	485	412
2121	485	207
2122	485	182
2123	485	561
2124	485	331
2125	493	211
2126	493	276
2127	493	383
2128	493	186
2129	493	212
2130	493	526
2131	493	477
2132	493	240
2133	493	207
2134	493	444
2135	493	355
2136	493	367
2137	493	226
2138	493	479
2139	493	248
