	id_test	id_answer
1089	297	748
1090	297	227
1091	297	322
1092	297	361
1093	297	490
1094	297	560
1095	297	284
1096	297	536
1097	297	608
1098	297	351
1099	297	510
1100	299	531
1101	299	648
1102	299	566
1103	299	560
1104	299	485
1105	299	519
1106	299	515
1107	299	412
1108	299	320
1109	299	556
1110	299	242
1111	299	377
1112	299	585
1113	299	364
1114	299	430
1115	299	341
1116	299	461
1117	299	404
1118	299	551
1119	299	363
1120	299	252
1121	299	216
1122	299	383
1123	299	451
1124	299	351
1125	300	648
1126	300	377
1127	300	395
1128	300	458
1129	300	544
1130	300	408
1131	300	514
1132	300	502
1133	300	389
1134	300	358
1135	300	535
1136	300	326
1137	300	541
1138	300	750
1139	300	748
1140	300	294
1141	300	412
1142	300	430
1143	300	536
1144	300	302
1145	300	372
1146	300	545
1147	300	497
1148	300	493
1149	300	361
1150	301	364
1151	301	648
1152	301	450
1153	301	556
1154	301	485
1155	301	377
1156	301	515
1157	301	451
1158	301	466
1159	301	427
1160	301	299
1161	301	580
1162	301	540
1163	301	458
1164	301	482
1165	301	262
1166	301	668
1167	301	585
1168	301	486
1169	301	267
1170	301	511
1171	301	404
1172	301	728
1173	301	502
1174	301	548
1175	303	312
1176	303	580
1177	303	545
1178	303	560
1179	303	209
1180	303	377
1181	303	648
1182	303	731
1183	303	370
1184	303	532
1185	303	215
1186	303	319
1187	303	408
1188	303	488
1189	303	469
1190	303	750
1191	303	261
1192	303	444
1193	303	200
1194	303	538
1195	303	358
1196	303	326
1197	303	468
1198	303	707
1199	303	477
1200	307	556
1201	307	455
1202	307	583
1203	307	554
1204	307	458
1205	307	513
1206	307	395
1207	307	582
1208	307	389
1209	307	491
1210	307	486
1211	307	460
1212	307	267
1213	307	538
1214	307	580
1215	307	648
1216	307	346
1217	307	409
1218	307	363
1219	307	627
1220	307	710
1221	307	497
1222	307	347
1223	307	370
1224	307	383
1225	308	522
1226	308	186
1227	308	462
1228	308	261
1229	308	727
1230	308	329
1231	308	519
1232	308	550
1233	308	184
1234	308	339
1235	308	248
1236	308	518
1237	308	397
1238	308	490
1239	308	485
1240	308	544
1241	308	374
1242	308	629
1243	308	193
1244	308	486
1245	308	215
1246	308	195
1247	308	191
1248	308	398
1249	308	208
1250	311	584
1251	311	484
1252	311	466
1253	311	379
1254	311	648
1255	311	455
1256	311	428
1257	311	460
1258	311	306
1259	311	427
1260	311	486
1261	311	450
1262	311	710
1263	311	566
1264	311	555
1265	311	382
1266	311	328
1267	311	215
1268	311	384
1269	311	359
1270	311	284
1271	311	564
1272	311	186
1273	311	432
1274	311	459
1275	313	731
1276	313	488
1277	313	261
1278	313	204
1279	313	252
1280	313	477
1281	313	580
1282	313	453
1283	313	560
1284	313	648
1285	313	336
1286	313	524
1287	313	486
1288	313	469
1289	313	258
1290	313	470
1291	313	492
1292	313	283
1293	313	687
1294	313	366
1295	313	268
1296	313	193
1297	313	318
1298	313	422
1299	313	233
1300	314	318
1301	314	540
1302	314	707
1303	314	556
1304	314	225
1305	314	528
1306	314	426
1307	314	669
1308	314	729
1309	314	328
1310	314	558
1311	314	453
1312	314	611
1313	314	486
1314	314	377
1315	314	370
1316	314	463
1317	314	357
1318	314	312
1319	314	391
1320	314	731
1321	314	450
1322	314	503
1323	314	396
1324	314	501
1325	342	441
1326	342	466
1327	342	266
1328	342	482
1329	342	250
1330	342	526
1331	342	536
1332	342	583
1333	342	538
1334	342	582
1335	342	368
1336	342	479
1337	342	486
1338	342	329
1339	342	564
1340	342	213
1341	342	509
1342	342	398
1343	342	495
1344	342	369
1345	342	508
1346	342	453
1347	342	427
1348	342	377
1349	342	507
1350	345	350
1351	345	353
1352	345	377
1353	345	510
1354	345	485
1355	345	560
1356	345	556
1357	345	416
1358	345	610
1359	345	341
1360	345	579
1361	345	221
1362	345	498
1363	345	487
1364	345	628
1365	345	448
1366	345	459
1367	345	583
1368	345	499
1369	345	261
1370	345	562
1371	345	284
1372	345	750
1373	345	557
1374	345	312
1375	349	353
1376	349	350
1377	349	556
1378	349	558
1379	349	306
1380	349	467
1381	349	441
1382	349	203
1383	349	312
1384	349	395
1385	349	486
1386	349	554
1387	349	432
1388	349	455
1389	349	368
1390	349	584
1391	349	362
1392	349	559
1393	349	583
1394	349	370
1395	349	371
1396	349	303
1397	349	427
1398	349	458
1399	349	627
1400	350	556
1401	350	353
1402	350	350
1403	350	515
1404	350	648
1405	350	497
1406	350	538
1407	350	548
1408	350	608
1409	350	364
1410	350	554
1411	350	457
1412	350	377
1413	350	583
1414	350	491
1415	350	546
1416	350	458
1417	350	541
1418	350	410
1419	350	203
1420	350	370
1421	350	559
1422	350	427
1423	350	466
1424	350	467
1425	355	491
1426	355	284
1427	355	538
1428	355	364
1429	355	426
1430	355	377
1431	355	383
1432	355	545
1433	355	259
1434	355	497
1435	355	502
1436	355	230
1437	355	492
1438	355	359
1439	355	485
1440	355	487
1441	355	441
1442	355	550
1443	355	511
1444	355	320
1445	355	261
1446	355	542
1447	355	379
1448	355	580
1449	355	460
1450	358	353
1451	358	558
1452	358	350
1453	358	497
1454	358	303
1455	358	347
1456	358	559
1457	358	389
1458	358	306
1459	358	459
1460	358	669
1461	358	505
1462	358	363
1463	358	668
1464	358	533
1465	358	305
1466	358	182
1467	358	537
1468	358	368
1469	358	584
1470	358	560
1471	358	511
1472	358	404
1473	358	583
1474	358	467
1475	361	556
1476	361	515
1477	361	353
1478	361	350
1479	361	548
1480	361	648
1481	361	546
1482	361	497
1483	361	451
1484	361	467
1485	361	364
1486	361	504
1487	361	510
1488	361	583
1489	361	498
1490	361	458
1491	361	487
1492	361	538
1493	361	404
1494	361	511
1495	361	554
1496	361	463
1497	361	608
1498	361	562
1499	361	377
1500	366	482
1501	366	648
1502	366	497
1503	366	409
1504	366	566
1505	366	410
1506	366	366
1507	366	468
1508	366	608
1509	366	302
1510	366	331
1511	366	322
1512	366	710
1513	366	512
1514	366	500
1515	366	454
1516	366	404
1517	366	238
1518	366	451
1519	366	750
1520	366	360
1521	366	565
1522	366	457
1523	366	300
1524	366	539
1525	368	556
1526	368	350
1527	368	558
1528	368	353
1529	368	584
1530	368	467
1531	368	306
1532	368	395
1533	368	486
1534	368	548
1535	368	554
1536	368	371
1537	368	318
1538	368	546
1539	368	511
1540	368	458
1541	368	432
1542	368	410
1543	368	441
1544	368	583
1545	368	648
1546	368	370
1547	368	215
1548	368	203
1549	368	555
1550	376	490
1551	376	582
1552	376	441
1553	376	182
1554	376	346
1555	376	370
1556	376	397
1557	376	259
1558	376	296
1559	376	215
1560	376	450
1561	376	318
1562	376	313
1563	376	473
1564	376	293
1565	376	331
1566	376	426
1567	376	261
1568	376	305
1569	376	300
1570	376	455
1571	376	583
1572	376	355
1573	376	492
1574	376	707
1575	377	491
1576	377	289
1577	377	497
1578	377	412
1579	377	364
1580	377	548
1581	377	538
1582	377	451
1583	377	546
1584	377	608
1585	377	426
1586	377	346
1587	377	389
1588	377	648
1589	377	442
1590	377	484
1591	377	199
1592	377	453
1593	377	450
1594	377	510
1595	377	584
1596	377	465
1597	377	291
1598	377	359
1599	377	413
1600	380	198
1601	380	258
1602	380	488
1603	380	309
1604	380	261
1605	380	336
1606	380	582
1607	380	241
1608	380	431
1609	380	204
1610	380	306
1611	380	629
1612	380	355
1613	380	190
1614	380	523
1615	380	747
1616	380	289
1617	380	416
1618	380	199
1619	380	211
1620	380	285
1621	380	337
1622	380	368
1623	380	373
1624	380	393
1625	387	429
1626	387	456
1627	387	451
1628	387	353
1629	387	358
1630	387	554
1631	387	541
1632	387	291
1633	387	221
1634	387	557
1635	387	584
1636	387	240
1637	387	610
1638	387	405
1639	387	544
1640	387	203
1641	387	369
1642	387	519
1643	387	299
1644	387	506
1645	387	464
1646	387	487
1647	387	551
1648	387	389
1649	387	731
1650	392	335
1651	392	350
1652	392	442
1653	392	368
1654	392	391
1655	392	582
1656	392	305
1657	392	182
1658	392	611
1659	392	428
1660	392	608
1661	392	467
1662	392	426
1663	392	423
1664	392	412
1665	392	427
1666	392	560
1667	392	509
1668	392	583
1669	392	508
1670	392	184
1671	392	326
1672	392	430
1673	392	377
1674	392	346
1675	400	456
1676	400	429
1677	400	584
1678	400	451
1679	400	226
1680	400	508
1681	400	408
1682	400	509
1683	400	324
1684	400	507
1685	400	242
1686	400	308
1687	400	369
1688	400	358
1689	400	541
1690	400	225
1691	400	389
1692	400	221
1693	400	557
1694	400	534
1695	400	490
1696	400	197
1697	400	186
1698	400	648
1699	400	250
1700	401	648
1701	401	531
1702	401	566
1703	401	560
1704	401	485
1705	401	412
1706	401	515
1707	401	556
1708	401	377
1709	401	519
1710	401	320
1711	401	585
1712	401	364
1713	401	242
1714	401	461
1715	401	341
1716	401	363
1717	401	404
1718	401	430
1719	401	482
1720	401	551
1721	401	526
1722	401	576
1723	401	383
1724	401	216
1725	404	364
1726	404	377
1727	404	404
1728	404	556
1729	404	531
1730	404	538
1731	404	548
1732	404	648
1733	404	546
1734	404	583
1735	404	562
1736	404	485
1737	404	566
1738	404	451
1739	404	610
1740	404	628
1741	404	560
1742	404	427
1743	404	558
1744	404	552
1745	404	425
1746	404	382
1747	404	432
1748	404	236
1749	404	341
1750	405	648
1751	405	556
1752	405	554
1753	405	548
1754	405	546
1755	405	515
1756	405	497
1757	405	486
1758	405	458
1759	405	451
1760	405	427
1761	405	377
1762	405	364
1763	405	341
1764	405	668
1765	405	628
1766	405	537
1767	405	511
1768	405	510
1769	405	404
1770	405	395
1771	405	391
1772	405	284
1773	405	610
1774	405	608
1775	407	728
1776	407	668
1777	407	648
1778	407	628
1779	407	610
1780	407	608
1781	407	584
1782	407	583
1783	407	566
1784	407	559
1785	407	556
1786	407	554
1787	407	548
1788	407	546
1789	407	538
1790	407	537
1791	407	533
1792	407	526
1793	407	515
1794	407	511
1795	407	510
1796	407	504
1797	407	497
1798	407	491
1799	407	486
1800	409	377
1801	409	515
1802	409	648
1803	409	518
1804	409	450
1805	409	412
1806	409	467
1807	409	560
1808	409	554
1809	409	369
1810	409	461
1811	409	353
1812	409	225
1813	409	268
1814	409	425
1815	409	317
1816	409	441
1817	409	453
1818	409	182
1819	409	305
1820	409	551
1821	409	457
1822	409	519
1823	409	556
1824	409	386
1825	418	377
1826	418	648
1827	418	631
1828	418	460
1829	418	511
1830	418	442
1831	418	583
1832	418	510
1833	418	546
1834	418	548
1835	418	453
1836	418	426
1837	418	515
1838	418	328
1839	418	504
1840	418	560
1841	418	497
1842	418	528
1843	418	487
1844	418	391
1845	418	441
1846	418	395
1847	418	538
1848	418	498
1849	418	501
1850	420	408
1851	420	519
1852	420	340
1853	420	648
1854	420	215
1855	420	216
1856	420	727
1857	420	443
1858	420	477
1859	420	193
1860	420	198
1861	420	186
1862	420	323
1863	420	496
1864	420	535
1865	420	404
1866	420	218
1867	420	310
1868	420	316
1869	420	360
1870	420	201
1871	420	228
1872	420	415
1873	420	289
1874	420	478
1875	444	377
1876	444	583
1877	444	538
1878	444	404
1879	444	610
1880	444	648
1881	444	515
1882	444	560
1883	444	385
1884	444	628
1885	444	459
1886	444	450
1887	444	499
1888	444	353
1889	444	497
1890	444	416
1891	444	460
1892	444	485
1893	444	257
1894	444	462
1895	444	556
1896	444	708
1897	444	310
1898	444	427
1899	444	382
1900	448	631
1901	448	467
1902	448	460
1903	448	462
1904	448	495
1905	448	389
1906	448	453
1907	448	648
1908	448	444
1909	448	489
1910	448	328
1911	448	365
1912	448	543
1913	448	562
1914	448	353
1915	448	582
1916	448	504
1917	448	748
1918	448	560
1919	448	477
1920	448	221
1921	448	410
1922	448	425
1923	448	445
1924	448	280
1925	449	497
1926	449	279
1927	449	466
1928	449	515
1929	449	467
1930	449	545
1931	449	370
1932	449	182
1933	449	305
1934	449	284
1935	449	457
1936	449	559
1937	449	369
1938	449	398
1939	449	382
1940	449	465
1941	449	552
1942	449	709
1943	449	379
1944	449	236
1945	449	441
1946	449	484
1947	449	539
1948	449	708
1949	449	533
1950	460	335
1951	460	322
1952	460	391
1953	460	428
1954	460	314
1955	460	482
1956	460	582
1957	460	293
1958	460	583
1959	460	398
1960	460	631
1961	460	385
1962	460	466
1963	460	486
1964	460	474
1965	460	550
1966	460	422
1967	460	459
1968	460	488
1969	460	426
1970	460	304
1971	460	537
1972	460	521
1973	460	329
1974	460	423
1975	462	489
1976	462	444
1977	462	582
1978	462	462
1979	462	467
1980	462	487
1981	462	498
1982	462	543
1983	462	280
1984	462	471
1985	462	509
1986	462	631
1987	462	549
1988	462	290
1989	462	441
1990	462	445
1991	462	374
1992	462	460
1993	462	611
1994	462	458
1995	462	648
1996	462	184
1997	462	495
1998	462	491
1999	462	461
2000	464	312
2001	464	584
2002	464	467
2003	464	731
2004	464	554
2005	464	353
2006	464	319
2007	464	533
2008	464	226
2009	464	628
2010	464	555
2011	464	329
2012	464	409
2013	464	648
2014	464	425
2015	464	198
2016	464	450
2017	464	557
2018	464	359
2019	464	347
2020	464	627
2021	464	427
2022	464	456
2023	464	556
2024	464	577
2025	469	750
2026	469	747
2027	469	731
2028	469	730
2029	469	709
2030	469	668
2031	469	648
2032	469	632
2033	469	629
2034	469	628
2035	469	627
2036	469	611
2037	469	610
2038	469	609
2039	469	585
2040	469	584
2041	469	583
2042	469	581
2043	469	580
2044	469	578
2045	469	576
2046	469	566
2047	469	562
2048	469	560
2049	469	559
2050	470	358
2051	470	541
2052	470	259
2053	470	326
2054	470	215
2055	470	355
2056	470	273
2057	470	238
2058	470	484
2059	470	526
2060	470	372
2061	470	410
2062	470	196
2063	470	193
2064	470	428
2065	470	424
2066	470	281
2067	470	306
2068	470	295
2069	470	378
2070	470	234
2071	470	195
2072	470	191
2073	470	395
2074	470	501
2075	484	261
2076	484	531
2077	484	368
2078	484	322
2079	484	450
2080	484	259
2081	484	366
2082	484	318
2083	484	460
2084	484	309
2085	484	523
2086	484	336
2087	484	383
2088	484	631
2089	484	462
2090	484	258
2091	484	265
2092	484	627
2093	484	355
2094	484	582
2095	484	488
2096	484	341
2097	484	273
2098	484	289
2099	484	233
2100	485	648
2101	485	497
2102	485	556
2103	485	515
2104	485	446
2105	485	521
2106	485	538
2107	485	527
2108	485	319
2109	485	513
2110	485	426
2111	485	517
2112	485	389
2113	485	353
2114	485	216
2115	485	528
2116	485	549
2117	485	311
2118	485	310
2119	485	467
2120	485	514
2121	485	631
2122	485	583
2123	485	382
2124	485	486
2125	493	556
2126	493	364
2127	493	451
2128	493	648
2129	493	497
2130	493	580
2131	493	450
2132	493	391
2133	493	515
2134	493	486
2135	493	562
2136	493	395
2137	493	444
2138	493	511
2139	493	404
